,clean,clean,mca,mca,noise,noise
,mean,std,mean,std,mean,std
method,,,,,,
baseline,76.31333333333333,0.4077172222672649,47.775511111111115,0.2270094010127058,26.285666666666668,0.5913690331200409
cutmix_p05,78.34666666666666,0.10066445913694494,47.581955555555545,0.19907418308351932,20.984666666666666,1.0016897390576263
cutmix_p1,79.03666666666668,0.09291573243177983,46.25933333333333,0.6007660147215778,15.848999999999998,1.4719955842325088
