,clean,clean,mca,mca,noise,noise
,mean,std,mean,std,mean,std
method,,,,,,
baseline,94.42,0.3897435053980959,73.65195555555556,0.258465087548551,51.955999999999996,2.689039047689713
cutmix_p05,95.56,0.2971531591620763,73.55542222222222,0.6670089832256502,48.760333333333335,3.5557054621176483
cutmix_p1,95.77,0.04999999999999716,71.14137777777778,0.4611551936090479,35.54533333333333,2.5023581544881486
